system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,CEC,EVI,Evap_tavg,GNDVI,K_proxy,MSK_CLASSI_CIRRUS,MSK_CLASSI_OPAQUE,MSK_CLASSI_SNOW_ICE,MSK_CLDPRB,MSK_SNWPRB,N,NDVI,NDVI_class,NDWI,P_proxy,QA10,QA20,QA60,Rainf_tavg,SAVI,SCL,SOC,SoilMoi0_10cm_inst,TCI_B,TCI_G,TCI_R,Tair_f_inst,WVP,aspect,bulk_density,clay,elevation,latitude,longitude,pH,sand,silt,slope,.geo
43_0,0.022754889,0.047879502,0.17410968,0.108543344,0.05541478,0.08190245,0.0714023,0.12089665,0.21260856,0.23616232,0.24554694,0.2579875,0.2639445,168,0.3459781860877848,2.641334E-5,0.49975505,290.79999999999995,0.0,0.0,0.0,0.0,0.0,1533,0.54944015,2,-0.49975505,218.1,0.0,0.0,0.0,2.7998818E-5,0.3197468706300929,4.0E-4,183,20.023787,0.0057596206,0.008431748,0.0073456536,297.416,0.1759845,310.71146,147,310,267,30.630305400265385,76.4039607025756,77,303,388,0.08887409,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4039607025756,30.630305400265385]}"
44_0,0.026848124,0.041871246,0.19210203,0.12381358,0.056085672,0.085851155,0.07900743,0.13549882,0.24223739,0.27371168,0.282409,0.29605556,0.3006478,179,0.38067056463280313,2.0724394E-5,0.53374726,262.5,0.0,0.0,0.0,2.1246175E-5,0.0,1505,0.56279004,2,-0.53374726,173.60000000000002,0.0,0.0,0.0,2.0340907E-5,0.3541868427749404,4.3375223E-4,119,16.8918,0.0058006593,0.008850628,0.008121121,298.68594,0.17929986,149.99051,146,261,232,30.037417312746502,75.95929463693645,80,392,348,0.13388434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95929463693645,30.037417312746502]}"
45_0,0.029866481,0.03639683,0.20363426,0.13550623,0.05397781,0.08312645,0.07836152,0.1358555,0.25216904,0.28829354,0.2950305,0.30870306,0.3090725,138,0.3981814066629411,1.6310243E-5,0.5603601,223.4,0.0,0.0,0.0,6.738354E-6,0.0,1368,0.58027214,2,-0.5603601,135.5,0.0,0.0,0.0,1.5853633E-5,0.37211638080382947,4.2655598E-4,85,15.194428,0.005563688,0.008577397,0.008066132,299.46606,0.17732058,130.94083,149,218,212,29.83529637381961,75.2990329031086,78,466,316,0.17692612,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.2990329031086,29.83529637381961]}"
46_0,0.025516294,0.045459468,0.17869787,0.10983857,0.05474171,0.08358702,0.071784854,0.1281694,0.23306663,0.26302603,0.2718457,0.28585753,0.29114053,181,0.3871170359100026,2.3484241E-5,0.5296605,302.7,0.0,0.0,0.0,7.919691E-6,0.0,1268,0.5821975,2,-0.5296605,191.8,0.0,0.0,0.0,2.3584784E-5,0.35571408102377233,4.1024556E-4,124,18.14532,0.005668472,0.008621032,0.0073930537,298.16638,0.18002859,229.21474,148,312,251,30.37428554429132,76.12997454091915,79,276,412,0.088741325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.12997454091915,30.37428554429132]}"
47_0,0.022589467,0.04362382,0.17077094,0.10509581,0.050871514,0.07659711,0.067098096,0.114934504,0.20886594,0.23459183,0.24448317,0.2563267,0.2620838,193,0.3504150841972569,2.6572574E-5,0.52287877,297.79999999999995,0.0,0.0,0.0,0.0,0.0,1204,0.56930596,2,-0.52287877,213.99999999999997,0.0,0.0,0.0,2.9198307E-5,0.3278508579666419,4.0E-4,175,20.248833,0.0052982545,0.007893622,0.006922291,296.95102,0.16788895,130.6527,144,293,274,30.82793476277168,76.32760390342544,76,298,409,0.088980205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.32760390342544,30.82793476277168]}"
48_0,0.025137322,0.044807497,0.19439153,0.12615909,0.059027575,0.08891031,0.08325924,0.13799903,0.23733066,0.2650645,0.2746355,0.28730556,0.29402328,197,0.3593288328398717,2.1903206E-5,0.51087147,272.4,0.0,0.0,0.0,3.3119286E-5,0.0,1403,0.53472775,2,-0.51087147,175.5,0.0,0.0,0.0,2.1643382E-5,0.33461492385727376,4.4126084E-4,121,17.542227,0.0061153653,0.009155127,0.008538294,298.54532,0.18207091,-0.0,147,252,237,30.00597627780232,76.17039872870453,83,373,375,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.17039872870453,30.00597627780232]}"
49_0,0.02987946,0.03632833,0.19358337,0.1262843,0.05243343,0.08199255,0.07546607,0.13369648,0.25098625,0.28789058,0.29503146,0.30997336,0.3106729,158,0.4052286644131864,1.8052842E-5,0.56505394,250.4,0.0,0.0,0.0,4.3457594E-6,0.0,1425,0.5926231,2,-0.56505394,169.49999999999997,0.0,0.0,0.0,1.7384473E-5,0.3783446568786044,4.286707E-4,118,15.573811,0.005405072,0.008465193,0.007780894,299.07693,0.17459346,229.09839,144,263,222,29.970043666437537,75.58200221760625,79,411,326,0.08853315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.58200221760625,29.970043666437537]}"
50_0,0.025900522,0.043485135,0.19360223,0.12540181,0.05778366,0.0876093,0.08153176,0.13698383,0.23949687,0.2688401,0.2780182,0.29110533,0.29686326,187,0.36827452926803184,2.135408E-5,0.52077293,271.1,0.0,0.0,0.0,2.7942004E-5,0.0,1436,0.5464788,2,-0.52077293,180.20000000000002,0.0,0.0,0.0,2.1037331E-5,0.34288834320543604,4.3822304E-4,126,17.246542,0.005982085,0.009025534,0.008369105,298.6139,0.18083908,90.0,144,266,235,30.014959430643515,76.07607562387199,81,372,362,0.066946454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.07607562387199,30.014959430643515]}"
51_0,0.021734325,0.045857165,0.17243494,0.1076089,0.053025693,0.07837405,0.06915091,0.11597257,0.20429875,0.22723082,0.23713174,0.24864407,0.2547767,203,0.334798043447051,2.7129621E-5,0.50318474,297.29999999999995,0.0,0.0,0.0,0.0,0.0,1338,0.54845035,2,-0.50318474,229.1,0.0,0.0,0.0,2.9886067E-5,0.31250982628250645,4.0E-4,206,20.641348,0.005523331,0.008067645,0.0071191206,296.92554,0.16915227,229.33028,146,285,277,30.76954426930391,76.45785961962278,75,307,408,0.08894943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.45785961962278,30.76954426930391]}"
52_0,0.025523309,0.044702195,0.18737711,0.11886852,0.056808706,0.08623247,0.07779328,0.13346662,0.23614949,0.26532546,0.2744608,0.28783277,0.29365882,196,0.37384850185743507,2.2425394E-5,0.52185154,293.3,0.0,0.0,0.0,2.0786485E-5,0.0,1493,0.5583115,2,-0.52185154,195.2,0.0,0.0,0.0,2.2303528E-5,0.3461424032787469,4.270096E-4,138,17.715101,0.0058829603,0.008886775,0.007993686,298.40158,0.18083473,130.84558,146,290,243,30.16767302894383,76.12548296449856,79,315,395,0.08863323,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.12548296449856,30.16767302894383]}"
53_0,0.029125404,0.037716042,0.1926883,0.124889046,0.05315261,0.08282693,0.07594102,0.13402645,0.24913505,0.28492233,0.2924881,0.3071534,0.30891657,178,0.40116476850442534,1.8757328E-5,0.5586272,258.7,0.0,0.0,0.0,8.869285E-6,0.0,1398,0.58775777,2,-0.5586272,168.79999999999998,0.0,0.0,0.0,1.8152907E-5,0.37403239107668285,4.29585E-4,111,15.898775,0.0054838043,0.008549218,0.007824977,298.96753,0.17580011,229.106,146,259,225,29.996993124961122,75.6763253224388,80,403,339,0.08854673,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.6763253224388,29.996993124961122]}"
54_0,0.025810687,0.043255936,0.19842671,0.13054827,0.059098896,0.0891893,0.08504018,0.13987602,0.2406144,0.269226,0.27859125,0.29127485,0.29737175,152,0.35960243173397044,2.0858586E-5,0.51498634,261.20000000000005,0.0,0.0,0.0,3.4947312E-5,0.0,1115,0.53227264,2,-0.51498634,169.5,0.0,0.0,0.0,2.0439475E-5,0.33616955813901966,4.4734016E-4,106,17.065172,0.0061190934,0.009183681,0.008719376,298.7324,0.18137982,-0.0,146,287,232,29.902670020128575,76.08505877671317,82,377,336,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.08505877671317,29.902670020128575]}"
55_0,0.021034162,0.04192485,0.16937694,0.104770236,0.04862383,0.07281776,0.06480014,0.10931378,0.19712736,0.22122432,0.23173138,0.24235691,0.24844731,182,0.3323063542960448,2.7591605E-5,0.5217996,258.6,0.0,0.0,0.0,0.0,0.0,1452,0.562946,2,-0.5217996,215.6,0.0,0.0,0.0,3.1730284E-5,0.3143590099704933,4.0E-4,218,21.121696,0.0050791227,0.0075006178,0.0066867047,296.34076,0.15970924,90.0,142,234,265,30.967173631810205,76.44438489036098,76,398,368,0.067604065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.44438489036098,30.967173631810205]}"
56_0,0.029698694,0.03638284,0.1998726,0.13451119,0.054650333,0.08390755,0.08040488,0.13618115,0.24889754,0.2835076,0.29054943,0.3048923,0.3052673,154,0.3854162662464797,1.7617413E-5,0.5518441,234.6,0.0,0.0,0.0,6.600042E-6,0.0,1655,0.56649715,2,-0.5518441,163.10000000000002,0.0,0.0,0.0,1.6955293E-5,0.3619211968145634,4.3631063E-4,108,15.553732,0.005636303,0.008651827,0.008273518,299.21042,0.17483577,130.93956,148,261,222,29.839787950240208,75.59996852328864,82,460,280,0.08846552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.59996852328864,29.839787950240208]}"
57_0,0.02252794,0.044347942,0.17134535,0.10573776,0.051609475,0.077391,0.067763105,0.1157622,0.20889637,0.23411755,0.24394473,0.2558359,0.26165,192,0.34861155658250925,2.6595677E-5,0.51831686,301.9,0.0,0.0,0.0,0.0,0.0,1199,0.565214,2,-0.51831686,232.5,0.0,0.0,0.0,2.9114062E-5,0.3255758182098656,4.0E-4,204,20.254583,0.0053736316,0.007973586,0.0069869324,297.00473,0.16893935,180.0,148,307,273,30.796493727827496,76.35006178552844,78,288,405,0.057968166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.35006178552844,30.796493727827496]}"
58_0,0.023266677,0.037875716,0.1655315,0.100411914,0.045684602,0.07111045,0.0641235,0.1082026,0.20920476,0.2382098,0.24875313,0.25999677,0.2653782,155,0.3575711003208345,2.6772066E-5,0.55537015,227.6,0.0,0.0,0.0,0.0,0.0,1455,0.5901036,2,-0.55537015,195.5,0.0,0.0,0.0,2.9865872E-5,0.3406967821273754,4.0E-4,182,20.317268,0.004774585,0.0073413383,0.006650365,296.56598,0.16218233,-0.0,149,245,251,31.169294570737097,76.08955035313377,76,478,277,0.11593621,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.08955035313377,31.169294570737097]}"
59_0,0.02314118,0.04828694,0.1959808,0.12751746,0.062132526,0.09218729,0.08742549,0.14047572,0.2317781,0.25544813,0.2660606,0.27767864,0.28694722,134,0.3371441468290617,2.338392E-5,0.48534355,250.6,0.0,0.0,0.0,4.6559704E-5,0.0,1359,0.50535256,2,-0.48534355,181.60000000000002,0.0,0.0,0.0,2.3273924E-5,0.31395080981013124,4.4865478E-4,147,18.323143,0.0064485343,0.009481856,0.008945642,298.3543,0.18529502,66.5854,151,271,242,29.992501548540524,76.4174354318374,75,390,340,0.145875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4174354318374,29.992501548540524]}"
60_0,0.02926579,0.037428074,0.1934594,0.12592039,0.05320217,0.082834676,0.07629681,0.13420966,0.24937974,0.28520584,0.29267976,0.3073477,0.30887234,155,0.40028092244430774,1.8567524E-5,0.5588203,245.2,0.0,0.0,0.0,8.25008E-6,0.0,1180,0.5864409,2,-0.5588203,169.0,0.0,0.0,0.0,1.7948241E-5,0.3735134404725425,4.301737E-4,117,15.826183,0.0054881996,0.008549497,0.007861154,299.00296,0.17557997,180.0,146,265,226,29.979026819278733,75.6583590167564,78,426,309,0.057968166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.6583590167564,29.979026819278733]}"
61_0,0.03040708,0.03514706,0.20165454,0.13687252,0.054145213,0.083116785,0.08010562,0.13571282,0.25013897,0.28553417,0.2920476,0.30651686,0.30567762,131,0.3877198568807042,1.6798695E-5,0.55690473,219.10000000000002,0.0,0.0,0.0,7.9539984E-7,0.0,1673,0.56950194,2,-0.55690473,137.6,0.0,0.0,0.0,1.613542E-5,0.3645150367736889,4.3369055E-4,89,15.2475395,0.0055797873,0.008571197,0.00824624,299.35168,0.17391372,130.94838,153,223,218,29.808346915296024,75.4742043835119,79,475,302,0.088449806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.4742043835119,29.808346915296024]}"
62_0,0.026390633,0.042966276,0.18867518,0.12000365,0.055841986,0.08546953,0.077302024,0.13390523,0.24001679,0.2710491,0.27988923,0.29358062,0.29861462,202,0.3822727575830848,2.1505439E-5,0.5321337,286.5,0.0,0.0,0.0,1.9529294E-5,0.0,1361,0.56716734,2,-0.5321337,190.5,0.0,0.0,0.0,2.1237629E-5,0.35450758903964946,4.2862678E-4,131,17.23543,0.005777853,0.008812305,0.007948586,298.54135,0.17974707,-0.0,145,282,239,30.122757264737857,76.01768513040422,79,341,377,0.057968166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.01768513040422,30.122757264737857]}"
63_0,0.020949954,0.043613337,0.17069219,0.10624641,0.050385706,0.07475844,0.06646022,0.111350544,0.19757812,0.22055714,0.23090567,0.24166787,0.24787976,162,0.3284247361528414,2.7626967E-5,0.5108458,247.4,0.0,0.0,0.0,0.0,0.0,1455,0.55300707,2,-0.5108458,196.79999999999998,0.0,0.0,0.0,3.1462183E-5,0.30935379959143955,4.0E-4,180,21.11221,0.0052589946,0.0076964847,0.006849093,296.48245,0.16243301,282.1079,145,248,276,30.895308409080645,76.48930065456696,74,420,332,0.2763611,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.48930065456696,30.895308409080645]}"
64_0,0.024880873,0.037982497,0.16538237,0.099599525,0.04653563,0.07330262,0.06582834,0.111606516,0.22006145,0.2512566,0.26142508,0.27359232,0.2785884,168,0.37402487455793787,2.5954327E-5,0.5620164,247.50000000000003,0.0,0.0,0.0,0.0,0.0,1143,0.59769195,2,-0.5620164,196.9,0.0,0.0,0.0,2.7728858E-5,0.35466170793134966,4.0E-4,170,19.557892,0.00485449,0.0075735087,0.0068341875,297.03134,0.16860616,270.0,151,261,250,31.142345112213512,75.91437887273047,79,430,309,0.06772733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.91437887273047,31.142345112213512]}"
65_0,0.028567452,0.038560346,0.19567063,0.12848338,0.054783966,0.08443151,0.07896635,0.13576789,0.24721843,0.2811796,0.28898907,0.303156,0.30547592,149,0.38838221341010715,1.892237E-5,0.54779404,233.6,0.0,0.0,0.0,1.3681196E-5,0.0,1494,0.5707831,2,-0.54779404,160.5,0.0,0.0,0.0,1.8345223E-5,0.362961127500369,4.3491047E-4,109,16.063175,0.005656222,0.008707867,0.008124764,298.97757,0.1767294,229.08952,148,254,224,29.938602631493353,75.74369896874775,79,455,291,0.08851732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.74369896874775,29.938602631493353]}"
66_0,0.02273812,0.048669726,0.1989585,0.12996602,0.06323476,0.09375198,0.09000601,0.14311373,0.23288736,0.255962,0.267027,0.27825236,0.28853095,134,0.3320465787257082,2.329993E-5,0.48028022,266.3,0.0,0.0,0.0,5.6015357E-5,0.0,1181,0.49581125,2,-0.48028022,174.2,0.0,0.0,0.0,2.3100736E-5,0.30982642797745424,4.5697586E-4,110,18.277119,0.006565082,0.009640431,0.009201831,298.3927,0.18641253,-0.0,153,308,244,29.920636325810964,76.46684277246398,81,349,343,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.46684277246398,29.920636325810964]}"
67_0,0.020885969,0.039152153,0.16713887,0.10260106,0.04570676,0.06936985,0.062178448,0.10529043,0.19434705,0.21969868,0.23056446,0.24074365,0.2467265,166,0.33387811704052756,2.7766091E-5,0.537433,219.10000000000002,0.0,0.0,0.0,0.0,0.0,2002,0.575201,2,-0.537433,220.3,0.0,0.0,0.0,3.259054E-5,0.3186140373182925,4.0E-4,262,21.30854,0.0047838273,0.0071505033,0.0064297603,296.02518,0.1544787,265.26328,141,187,363,31.106412500848734,76.3949775497344,67,499,315,4.2043457,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.3949775497344,31.106412500848734]}"
68_0,0.021067526,0.04014119,0.1679357,0.1032894,0.046790883,0.07074928,0.06318576,0.106999956,0.19621699,0.22132646,0.23203048,0.24245012,0.24843691,135,0.3349526369054593,2.7626265E-5,0.53266835,208.9,0.0,0.0,0.0,0.0,0.0,1609,0.5719358,2,-0.53266835,183.2,0.0,0.0,0.0,3.210882E-5,0.31848831875039074,4.0E-4,193,21.176334,0.004892875,0.00729138,0.006529467,296.17432,0.15679184,184.17256,145,199,309,31.05251358380156,76.39946912615501,71,505,296,0.9298742,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.39946912615501,31.05251358380156]}"
69_0,0.026772132,0.041337363,0.20158651,0.13458097,0.058706716,0.08871945,0.08586145,0.14055422,0.2433493,0.27307737,0.2819374,0.2948197,0.29960373,139,0.36128226333360686,1.9731277E-5,0.52128524,240.79999999999998,0.0,0.0,0.0,3.1452975E-5,0.0,1325,0.53310645,2,-0.52128524,166.8,0.0,0.0,0.0,1.9192516E-5,0.3389194517927947,4.496354E-4,122,16.570507,0.0060731885,0.009135719,0.008805775,298.92508,0.17997485,-0.0,144,260,225,29.821821644557815,75.96378621335704,80,423,317,0.057968166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.96378621335704,29.821821644557815]}"
70_0,0.027541714,0.040189102,0.19874322,0.13174857,0.056979164,0.08677187,0.08271034,0.13822637,0.24467748,0.2761678,0.2845414,0.29799432,0.3016466,147,0.3728058109454704,1.9432231E-5,0.5326218,240.1,0.0,0.0,0.0,2.2898874E-5,0.0,1205,0.5495714,2,-0.5326218,152.9,0.0,0.0,0.0,1.8893721E-5,0.3490873213855212,4.4243882E-4,97,16.38068,0.005889684,0.008940989,0.008494301,298.9384,0.17851758,180.0,147,250,227,29.880212138025584,75.86946310852449,79,432,320,0.057968166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.86946310852449,29.880212138025584]}"
71_0,0.024346502,0.046479605,0.19207673,0.123897605,0.059624862,0.08926746,0.08291392,0.13695131,0.23351438,0.25969902,0.2695098,0.2819738,0.28936926,145,0.35345299219991966,2.287415E-5,0.5023795,276.2,0.0,0.0,0.0,3.2818494E-5,0.0,1224,0.5294646,2,-0.5023795,170.8,0.0,0.0,0.0,2.2771956E-5,0.3283505654828119,4.3774175E-4,106,18.029127,0.0061817043,0.009189188,0.008500132,298.3878,0.18297437,253.90921,148,296,240,30.073349924111284,76.26921340995767,80,324,381,0.20914944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.26921340995767,30.073349924111284]}"
72_0,0.026013605,0.044157077,0.18260433,0.11354947,0.054881543,0.084152095,0.07365599,0.13055323,0.236903,0.26781905,0.27664194,0.29060912,0.29576588,176,0.3882769190513747,2.2549502E-5,0.53351724,286.0,0.0,0.0,0.0,1.2987592E-5,0.0,1272,0.5794666,2,-0.53351724,186.0,0.0,0.0,0.0,2.2465494E-5,0.3580849765366161,4.1794483E-4,130,17.686241,0.005680226,0.008679775,0.0075824196,298.33395,0.17978685,49.183872,146,286,250,30.270979286617578,76.06709247103079,80,318,396,0.088685974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.06709247103079,30.270979286617578]}"
73_0,0.021703428,0.041430537,0.16895217,0.10393574,0.048355136,0.0730269,0.06477974,0.11006501,0.20136045,0.22676465,0.23715796,0.2481342,0.25402266,171,0.34116115988629453,2.7216203E-5,0.52913946,262.40000000000003,0.0,0.0,0.0,0.0,0.0,1343,0.5709066,2,-0.52913946,210.5,0.0,0.0,0.0,3.0945044E-5,0.32242818680327945,4.0E-4,193,20.806087,0.005048351,0.0075261607,0.0066903825,296.48187,0.16124636,229.38937,146,266,257,30.971665208230803,76.36353651479023,74,385,349,0.08905637,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.36353651479023,30.971665208230803]}"
74_0,0.023247303,0.047941037,0.1973348,0.12870091,0.062246125,0.09248999,0.088159434,0.1414331,0.23310886,0.25705445,0.26772347,0.27929762,0.2886552,141,0.33756848159912745,2.3105911E-5,0.48647124,271.0,0.0,0.0,0.0,4.912403E-5,0.0,1162,0.50455934,2,-0.48647124,171.59999999999997,0.0,0.0,0.0,2.2930137E-5,0.3146996545164935,4.5173356E-4,126,18.181036,0.006459722,0.009513166,0.009019524,298.40543,0.1853474,270.0,152,268,240,29.956568937175746,76.4039607025756,82,327,405,0.40143865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4039607025756,29.956568937175746]}"
75_0,0.020823225,0.038004644,0.16617663,0.10173283,0.044531308,0.06797295,0.061209537,0.10359232,0.1931491,0.21896306,0.22998787,0.23996332,0.24590881,220,0.3340133845899615,2.7865566E-5,0.5437457,245.9,0.0,0.0,0.0,0.0,0.0,2879,0.5796011,2,-0.5437457,313.3,0.0,0.0,0.0,3.2962063E-5,0.31998020033746377,4.0E-4,406,21.397766,0.0046652565,0.007008568,0.0063355295,295.89352,0.1524141,246.39879,134,221,456,31.169294570737097,76.37251966763142,63,474,305,3.4706395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.37251966763142,31.169294570737097]}"
76_0,0.025913524,0.042954758,0.19991979,0.1322013,0.05933877,0.08948936,0.08593263,0.14063677,0.24127038,0.26987937,0.27922812,0.2918468,0.29786563,136,0.3580121375826818,2.0599933E-5,0.51459116,236.2,0.0,0.0,0.0,3.6196278E-5,0.0,1018,0.52934355,2,-0.51459116,155.59999999999997,0.0,0.0,0.0,2.0140267E-5,0.33513221806665194,4.4976128E-4,114,16.957888,0.006143435,0.009213676,0.008809043,298.78403,0.18133092,310.93198,151,238,230,29.866737408763793,76.07158404745138,81,429,334,0.088479005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.07158404745138,29.866737408763793]}"
77_0,0.023195807,0.041495066,0.16902955,0.10296408,0.04888891,0.07479959,0.0655364,0.11336861,0.21162988,0.23944606,0.24942786,0.2613759,0.26686057,183,0.3602947023627925,2.628314E-5,0.53859806,253.9,0.0,0.0,0.0,0.0,0.0,1156,0.58384866,2,-0.53859806,197.7,0.0,0.0,0.0,2.8885865E-5,0.3384653705275437,4.0E-4,165,20.030005,0.0050938167,0.0077155586,0.006775037,296.91315,0.1664191,46.014877,144,262,258,30.913274714763034,76.21531449291051,74,424,314,0.75119525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.21531449291051,30.913274714763034]}"
78_0,0.023614489,0.047545988,0.19484608,0.12652917,0.061248224,0.091159716,0.085933425,0.1393187,0.2325592,0.25716513,0.26747283,0.27939302,0.287941,150,0.34286055078477656,2.3137349E-5,0.49162608,274.3,0.0,0.0,0.0,4.1667165E-5,0.0,1220,0.51368475,2,-0.49162608,170.5,0.0,0.0,0.0,2.3021883E-5,0.3190849736152815,4.450856E-4,113,18.190407,0.0063541783,0.009378822,0.008798638,298.37805,0.18441434,163.89548,148,280,241,30.014959430643515,76.35904493836964,80,330,391,0.2413423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.35904493836964,30.014959430643515]}"
